Order_ID,Order_Date,Customer_ID,City,Restaurant,Food_Category,Quantity,Price,Discount,Delivery_Fee,Payment_Method,Order_Status,Rating,Total_Amount
ORD01960,2025-05-04,CUST0102,Delhi,Punjabi Rasoi,Biryani,1,118.29,11.44,20,Debit Card,Delivered,3.4,126.85
ORD01117,2025-05-04,CUST0318,Bengaluru,Bengaluru Bowl,Pizza,3,442.24,157.46,60,UPI,Delivered,4.1,1229.26
ORD01514,2025-05-04,CUST0154,Pune,Deccan Kitchen,Pizza,4,431.85,93.8,50,Debit Card,Delivered,,1683.6
ORD00675,2025-05-04,CUST0393,Delhi,Punjabi Rasoi,Desserts,2,144.63,9.3,50,UPI,Cancelled,4.6,329.96
ORD02874,2025-05-04,CUST0203,Hyderabad,Deccan Delights,Pizza,2,399.2,8.47,30,UPI,Delivered,4.1,819.93
ORD01577,2025-05-04,CUST0629,Delhi,Punjabi Rasoi,South Indian,1,167.58,11.56,40,UPI,Delivered,4.3,196.02
ORD00323,2025-05-04,CUST0227,Pune,Pune Pantry,Healthy Food,2,413.29,118.76,60,UPI,Cancelled,3.6,767.82
ORD00383,2025-05-04,CUST0037,Kochi,Malabar Bites,Burgers,2,252.17,1.88,20,Cash,Delivered,4.2,522.46
ORD02260,2025-05-05,CUST0381,Mumbai,Tandoor Tales,North Indian,2,279.72,83.88,20,UPI,Delivered,3.3,495.56
ORD02102,2025-05-05,CUST0478,Bengaluru,South Spice,Biryani,2,120.71,36.6,40,UPI,Delivered,4.3,244.82
ORD00668,2025-05-05,CUST0253,Pune,Pune Pantry,South Indian,1,167.94,0.66,20,UPI,Delivered,3.8,187.28
ORD01222,2025-05-05,CUST0346,Pune,Marathi Meals,South Indian,1,116.38,1.43,30,Credit Card,Delivered,3.7,144.95
ORD00672,2025-05-05,CUST0653,Pune,Deccan Kitchen,Burgers,1,134.02,4.34,50,UPI,Cancelled,4.1,179.68
ORD00712,2025-05-05,CUST0638,Hyderabad,Hyderabad House,Chinese,2,311.38,69.64,40,Cash,Delivered,4.4,593.12
ORD00171,2025-05-05,CUST0036,Bengaluru,Garden Kitchen,Burgers,3,242.7,124.09,20,UPI,Delivered,4.5,624.01
ORD02791,2025-05-05,CUST0491,Hyderabad,Deccan Delights,Biryani,1,289.45,54.01,30,UPI,Delivered,3.8,265.44
ORD00407,2025-05-05,CUST0626,Mumbai,Tandoor Tales,South Indian,1,166.64,0.43,20,Credit Card,Delivered,3.9,186.21
ORD02734,2025-05-05,CUST0625,Delhi,Punjabi Rasoi,Chinese,2,322.99,55.27,40,UPI,Delivered,4.2,630.71
ORD01092,2025-05-06,CUST0550,Hyderabad,Deccan Delights,South Indian,3,154.1,23.5,50,Debit Card,Delivered,4.5,488.8
ORD02243,2025-05-06,CUST0602,Mumbai,Coastal Kitchen,North Indian,4,269.35,2.35,20,UPI,Cancelled,4.0,1095.05
ORD00686,2025-05-06,CUST0365,Delhi,Delhi Zaika,Pizza,1,208.05,33.3,30,UPI,Delivered,3.6,204.75
ORD01446,2025-05-06,CUST0042,Delhi,Street Feast,Pizza,1,377.95,6.82,40,UPI,Delivered,4.7,411.13
ORD01517,2025-05-06,CUST0073,Hyderabad,Hyderabad House,North Indian,1,272.97,19.69,50,UPI,Delivered,4.1,303.28
ORD00642,2025-05-06,CUST0025,Chennai,Spice Hub,South Indian,2,192.97,55.52,20,Wallet,Delivered,4.7,350.42
ORD01821,2025-05-06,CUST0586,Bengaluru,Garden Kitchen,Chinese,1,261.99,15.58,30,Cash,Delivered,4.1,276.41
ORD00068,2025-05-06,CUST0776,Kolkata,Bengal Feast,Burgers,1,141.45,28.12,40,Debit Card,Delivered,3.6,153.33
ORD02920,2025-05-06,CUST0584,Hyderabad,Deccan Delights,North Indian,2,217.72,60.95,20,Wallet,Delivered,3.8,394.49
ORD00808,2025-05-06,CUST0282,Kolkata,Bengal Feast,North Indian,2,328.82,33.08,20,Debit Card,Delivered,4.2,644.56
ORD02385,2025-05-07,CUST0378,Bengaluru,Garden Kitchen,Biryani,3,254.16,117.36,50,UPI,Delivered,5.0,695.12
ORD00117,2025-05-07,CUST0593,Pune,Pune Pantry,South Indian,3,235.42,112.77,20,Credit Card,Delivered,4.2,613.49
ORD01683,2025-05-07,CUST0366,Mumbai,Mumbai Masala,Desserts,1,195.89,3.66,40,UPI,Delivered,4.2,232.23
ORD02377,2025-05-07,CUST0118,Kochi,Coconut Cafe,Chinese,1,285.76,25.81,50,UPI,Delivered,3.8,309.95
ORD00926,2025-05-07,CUST0061,Bengaluru,South Spice,North Indian,1,365.33,3.0,30,Credit Card,Delivered,3.4,392.33
ORD00841,2025-05-07,CUST0446,Chennai,Chennai Bites,Desserts,1,145.95,16.93,40,Credit Card,Delivered,4.5,169.02
ORD01646,2025-05-07,CUST0003,Chennai,Urban Tiffin,South Indian,1,197.02,18.02,40,Wallet,Delivered,4.0,219.0
ORD01836,2025-05-07,CUST0017,Mumbai,Coastal Kitchen,Chinese,3,275.7,140.16,20,UPI,Delivered,4.2,706.94
ORD00411,2025-05-07,CUST0155,Bengaluru,South Spice,Chinese,1,282.19,17.52,20,UPI,Delivered,4.2,284.67
ORD02806,2025-05-07,CUST0648,Delhi,Punjabi Rasoi,Desserts,1,125.76,4.76,30,Debit Card,Delivered,4.8,151.0
ORD00525,2025-05-07,CUST0612,Mumbai,Bombay Bites,South Indian,2,138.86,27.51,50,UPI,Delivered,4.3,300.21
ORD00555,2025-05-07,CUST0380,Bengaluru,South Spice,Burgers,1,264.3,33.25,50,UPI,Delivered,4.4,281.05
ORD00599,2025-05-07,CUST0689,Mumbai,Mumbai Masala,Biryani,2,263.08,3.33,40,UPI,Delivered,4.6,562.83
ORD02192,2025-05-08,CUST0306,Kochi,Kerala Kitchen,Pizza,1,361.75,32.8,20,Credit Card,Delivered,4.4,348.95
ORD01473,2025-05-08,CUST0576,Delhi,Punjabi Rasoi,South Indian,1,113.37,11.06,50,UPI,Delivered,4.2,152.31
ORD00839,2025-05-08,CUST0717,Mumbai,Mumbai Masala,Chinese,1,230.23,14.65,20,Cash,Delivered,4.0,235.58
ORD02280,2025-05-08,CUST0076,Delhi,Punjabi Rasoi,Chinese,3,334.62,125.58,60,Credit Card,Delivered,3.9,938.28
ORD00327,2025-05-08,CUST0099,Bengaluru,Tech Tadka,South Indian,1,166.58,13.28,30,Credit Card,Delivered,3.5,183.3
ORD01545,2025-05-08,CUST0318,Delhi,Capital Bites,Biryani,2,231.16,23.1,50,Credit Card,Delivered,4.4,489.22
ORD01860,2025-05-08,CUST0459,Hyderabad,Deccan Delights,South Indian,2,150.01,14.7,20,Credit Card,Delivered,4.5,305.32
ORD00267,2025-05-08,CUST0124,Delhi,Delhi Zaika,Biryani,1,285.74,47.59,40,Credit Card,Delivered,5.0,278.15
ORD02707,2025-05-08,CUST0465,Hyderabad,Nawab Kitchen,Pizza,1,432.11,17.05,20,UPI,Delivered,4.3,435.06
ORD00071,2025-05-09,CUST0081,Delhi,Delhi Zaika,Biryani,1,315.34,41.95,40,Wallet,Delivered,4.6,313.39
ORD00241,2025-05-09,CUST0385,Bengaluru,Bengaluru Bowl,Chinese,1,253.14,18.95,20,Cash,Delivered,5.0,254.19
ORD02557,2025-05-09,CUST0143,Mumbai,Tandoor Tales,Burgers,1,268.0,44.97,20,Credit Card,Delivered,4.4,243.03
ORD01275,2025-05-09,CUST0210,Chennai,Urban Tiffin,South Indian,2,179.04,58.09,50,Debit Card,Delivered,5.0,349.99
ORD01740,2025-05-09,CUST0176,Mumbai,Tandoor Tales,South Indian,1,246.69,39.11,60,Credit Card,Delivered,4.3,267.58
ORD02025,2025-05-09,CUST0127,Chennai,Dosa House,Biryani,2,231.36,43.99,30,Credit Card,Delivered,3.4,448.73
ORD00255,2025-05-09,CUST0123,Delhi,Capital Bites,Burgers,2,232.5,17.18,20,UPI,Delivered,3.8,467.82
ORD01759,2025-05-09,CUST0040,Mumbai,Bombay Bites,Desserts,4,149.11,47.7,30,Wallet,Cancelled,4.6,578.74
ORD02957,2025-05-09,CUST0211,Bengaluru,Bengaluru Bowl,South Indian,1,203.68,10.94,20,Credit Card,Delivered,3.8,212.74
ORD02843,2025-05-10,CUST0488,Mumbai,Bombay Bites,North Indian,3,259.55,78.54,60,UPI,Returned,4.1,760.11
ORD02946,2025-05-10,CUST0209,Chennai,Dosa House,Desserts,1,172.83,27.5,20,Credit Card,Delivered,4.0,165.33
ORD02272,2025-05-10,CUST0331,Delhi,Capital Bites,Pizza,3,470.16,214.65,40,Cash,Delivered,4.0,1235.83
ORD02350,2025-05-11,CUST0644,Delhi,Delhi Zaika,North Indian,2,197.8,63.43,30,Credit Card,Delivered,3.9,362.17
ORD00132,2025-05-11,CUST0048,Hyderabad,Hyderabad House,Healthy Food,1,324.4,51.92,30,UPI,Delivered,4.5,302.48
ORD02171,2025-05-11,CUST0282,Chennai,Spice Hub,Pizza,2,254.95,37.7,30,UPI,Delivered,4.2,502.2
ORD00271,2025-05-11,CUST0349,Kolkata,East Spice,Desserts,4,152.7,35.25,60,UPI,Delivered,5.0,635.55
ORD00288,2025-05-11,CUST0151,Bengaluru,South Spice,Chinese,2,213.37,31.15,30,UPI,Delivered,4.7,425.59
ORD02553,2025-05-12,CUST0311,Delhi,Delhi Zaika,South Indian,1,144.87,23.7,50,Credit Card,Delivered,5.0,171.17
ORD01334,2025-05-12,CUST0113,Pune,Pune Pantry,Desserts,1,194.87,6.08,20,Debit Card,Delivered,2.8,208.79
ORD02338,2025-05-12,CUST0669,Kolkata,Kolkata Kitchen,Desserts,4,105.67,58.82,20,Wallet,Delivered,3.6,383.86
ORD00454,2025-05-12,CUST0783,Chennai,Chennai Bites,North Indian,1,310.93,26.54,40,UPI,Cancelled,4.0,324.39
ORD01109,2025-05-12,CUST0329,Mumbai,Mumbai Masala,Chinese,1,224.11,28.02,20,UPI,Returned,3.7,216.09
ORD01947,2025-05-12,CUST0072,Mumbai,Tandoor Tales,Biryani,1,351.38,46.11,20,UPI,Cancelled,4.2,325.27
ORD01648,2025-05-12,CUST0142,Bengaluru,Bengaluru Bowl,South Indian,2,168.64,15.56,40,UPI,Delivered,4.1,361.72
ORD01123,2025-05-13,CUST0588,Bengaluru,Garden Kitchen,Desserts,1,109.19,12.53,20,Credit Card,Delivered,3.7,116.66
ORD00276,2025-05-13,CUST0346,Chennai,Chennai Bites,Biryani,2,355.07,103.82,40,Credit Card,Delivered,4.2,646.32
ORD02143,2025-05-13,CUST0257,Bengaluru,Tech Tadka,Biryani,2,309.77,26.41,20,Credit Card,Delivered,4.7,613.13
ORD01748,2025-05-13,CUST0114,Chennai,Urban Tiffin,Chinese,1,198.89,15.65,50,UPI,Delivered,4.0,233.24
ORD01333,2025-05-13,CUST0502,Bengaluru,South Spice,Pizza,1,382.54,31.85,20,UPI,Delivered,3.7,370.69
ORD00679,2025-05-14,CUST0517,Delhi,Street Feast,South Indian,3,164.28,24.71,50,UPI,Delivered,3.4,518.13
ORD00349,2025-05-14,CUST0022,Chennai,Chennai Bites,Chinese,3,210.45,98.67,20,Credit Card,Delivered,,552.68
ORD01813,2025-05-14,CUST0700,Bengaluru,Tech Tadka,South Indian,1,207.02,2.1,40,UPI,Delivered,3.4,244.92
ORD01084,2025-05-14,CUST0532,Bengaluru,Garden Kitchen,South Indian,2,250.15,70.65,30,Credit Card,Returned,4.8,459.65
ORD00280,2025-05-14,CUST0711,Bengaluru,Bengaluru Bowl,Burgers,2,181.27,24.93,30,Credit Card,Delivered,4.1,367.61
ORD01596,2025-05-14,CUST0188,Pune,Marathi Meals,South Indian,1,191.07,28.45,40,UPI,Delivered,3.4,202.62
ORD02932,2025-05-15,CUST0302,Chennai,Urban Tiffin,Biryani,1,229.64,4.4,50,Credit Card,Delivered,4.7,275.24
ORD00827,2025-05-15,CUST0565,Delhi,Delhi Zaika,Biryani,4,270.1,171.99,40,Debit Card,Delivered,3.9,948.41
ORD01097,2025-05-15,CUST0690,Mumbai,Tandoor Tales,South Indian,1,188.36,14.79,20,UPI,Delivered,3.1,193.57
ORD01733,2025-05-15,CUST0261,Mumbai,Coastal Kitchen,South Indian,1,198.76,23.91,40,UPI,Delivered,4.4,214.85
ORD00837,2025-05-16,CUST0051,Chennai,Spice Hub,Biryani,2,301.67,43.21,40,UPI,Delivered,3.9,600.13
ORD01914,2025-05-16,CUST0309,Pune,Pune Pantry,Burgers,2,262.47,86.44,30,UPI,Returned,4.0,468.5
ORD00495,2025-05-16,CUST0560,Mumbai,Tandoor Tales,Biryani,1,295.71,14.31,50,UPI,Delivered,3.4,331.4
ORD01964,2025-05-16,CUST0214,Mumbai,Mumbai Masala,Chinese,1,188.74,37.34,40,Credit Card,Delivered,3.9,191.4
ORD00478,2025-05-16,CUST0604,Bengaluru,Bengaluru Bowl,Desserts,2,144.15,1.95,20,Credit Card,Delivered,3.6,306.35
ORD02723,2025-05-16,CUST0594,Pune,Cafe Central,Pizza,1,190.66,1.83,50,UPI,Delivered,4.6,238.83
ORD01007,2025-05-17,CUST0025,Pune,Cafe Central,Chinese,2,250.64,43.41,30,UPI,Cancelled,5.0,487.87
ORD00038,2025-05-17,CUST0682,Pune,Cafe Central,Healthy Food,4,299.11,128.63,20,Debit Card,Cancelled,4.0,1087.81
ORD01842,2025-05-17,CUST0120,Bengaluru,Bengaluru Bowl,Pizza,2,429.62,51.3,40,Wallet,Delivered,3.9,847.94
ORD02929,2025-05-17,CUST0473,Bengaluru,Tech Tadka,Desserts,2,161.17,7.01,30,UPI,Delivered,5.0,345.33
ORD02520,2025-05-17,CUST0321,Bengaluru,Tech Tadka,South Indian,1,206.85,35.38,30,Debit Card,Delivered,4.7,201.47
ORD01789,2025-05-17,CUST0535,Delhi,Delhi Zaika,North Indian,1,273.45,2.59,30,Wallet,Delivered,4.5,300.86
ORD00251,2025-05-17,CUST0247,Chennai,Urban Tiffin,Burgers,1,259.21,14.54,20,Debit Card,Delivered,3.3,264.67
ORD00953,2025-05-17,CUST0056,Mumbai,Tandoor Tales,Chinese,1,279.8,4.17,30,Debit Card,Delivered,3.8,305.63
ORD02435,2025-05-17,CUST0374,Bengaluru,Garden Kitchen,Healthy Food,2,325.55,76.09,20,,Cancelled,4.4,595.01
ORD01627,2025-05-17,CUST0739,Mumbai,Coastal Kitchen,North Indian,2,303.0,90.61,20,UPI,Delivered,3.9,535.39
ORD01704,2025-05-17,CUST0419,Bengaluru,Tech Tadka,Biryani,1,316.96,50.44,20,Wallet,Delivered,4.1,286.52
ORD01247,2025-05-17,CUST0726,Chennai,Chennai Bites,Biryani,1,250.93,11.21,50,Credit Card,Delivered,3.1,289.72
ORD01630,2025-05-18,CUST0477,Mumbai,Bombay Bites,Healthy Food,2,256.45,63.98,20,UPI,Delivered,3.9,468.92
ORD01680,2025-05-18,CUST0310,Kochi,Coastal Treats,Chinese,1,157.35,24.87,20,UPI,Delivered,4.4,152.48
ORD02945,2025-05-18,CUST0012,Mumbai,Tandoor Tales,North Indian,1,248.66,38.47,30,Debit Card,Delivered,4.2,240.19
ORD00042,2025-05-18,CUST0190,Hyderabad,Nawab Kitchen,Burgers,3,247.46,105.92,20,Credit Card,Delivered,4.3,656.46
ORD02256,2025-05-18,CUST0159,Kochi,Coastal Treats,Burgers,2,170.81,28.56,40,UPI,Delivered,4.2,353.06
ORD02103,2025-05-18,CUST0599,Chennai,Chennai Bites,South Indian,1,183.19,14.68,50,Debit Card,Cancelled,4.1,218.51
ORD02589,2025-05-18,CUST0537,Kolkata,Biryani Corner,Pizza,1,377.44,17.54,50,Debit Card,Delivered,3.9,409.9
ORD01053,2025-05-18,CUST0543,Kolkata,Kolkata Kitchen,Burgers,3,211.41,117.96,40,Credit Card,Delivered,4.8,556.27
ORD02005,2025-05-18,CUST0553,Chennai,Dosa House,Pizza,4,347.36,194.47,30,Credit Card,Delivered,3.8,1224.97
ORD01824,2025-05-18,CUST0412,Bengaluru,Garden Kitchen,North Indian,1,347.49,60.33,50,Credit Card,Delivered,3.7,337.16
ORD01378,2025-05-18,CUST0165,Delhi,Delhi Zaika,Burgers,2,158.63,12.81,20,Wallet,Delivered,3.8,324.45
ORD00178,2025-05-18,CUST0578,Delhi,Punjabi Rasoi,Biryani,1,245.2,30.14,60,Debit Card,Delivered,4.7,275.06
ORD01039,2025-05-18,CUST0277,Hyderabad,Deccan Delights,North Indian,2,365.76,130.27,40,Wallet,Delivered,4.1,641.25
ORD02118,2025-05-19,CUST0084,Chennai,Dosa House,Biryani,2,283.8,97.45,30,UPI,Delivered,3.4,500.15
ORD00715,2025-05-19,CUST0476,Kochi,Malabar Bites,North Indian,2,324.48,56.63,30,Cash,Delivered,4.8,622.33
ORD02764,2025-05-19,CUST0101,Hyderabad,Biryani Point,South Indian,2,171.43,2.16,50,UPI,Delivered,4.0,390.7
ORD00948,2025-05-19,CUST0249,Pune,Pune Pantry,Desserts,2,128.53,23.73,30,UPI,Delivered,3.0,263.33
ORD00707,2025-05-19,CUST0451,Delhi,Punjabi Rasoi,Burgers,4,179.21,83.89,20,Cash,Delivered,4.5,652.95
ORD01320,2025-05-19,CUST0305,Delhi,Street Feast,South Indian,1,170.64,26.95,20,Debit Card,Returned,,163.69
ORD01210,2025-05-19,CUST0755,Chennai,Chennai Bites,Biryani,1,318.78,6.0,30,UPI,Cancelled,4.3,342.78
ORD01726,2025-05-19,CUST0738,Delhi,Capital Bites,Chinese,1,208.84,39.14,40,UPI,Cancelled,2.7,209.7
ORD02473,2025-05-19,CUST0562,Bengaluru,South Spice,South Indian,1,175.52,24.16,60,Cash,Delivered,4.3,211.36
ORD00310,2025-05-19,CUST0131,Delhi,Capital Bites,Healthy Food,3,196.39,80.15,40,Wallet,Delivered,4.8,549.02
ORD01420,2025-05-19,CUST0128,Delhi,Punjabi Rasoi,Healthy Food,2,270.03,11.21,50,Credit Card,Delivered,3.7,578.85
ORD01905,2025-05-19,CUST0271,Chennai,Dosa House,Burgers,1,244.77,3.27,30,Debit Card,Delivered,4.8,271.5
ORD02457,2025-05-19,CUST0648,Mumbai,Coastal Kitchen,Desserts,2,167.33,30.48,40,UPI,Delivered,4.8,344.18
ORD01521,2025-05-20,CUST0641,Chennai,Urban Tiffin,Pizza,1,435.26,34.7,30,Wallet,Delivered,3.4,430.56
ORD02073,2025-05-20,CUST0689,Bengaluru,South Spice,Pizza,1,373.44,52.91,20,UPI,Delivered,3.8,340.53
ORD00986,2025-05-20,CUST0751,Chennai,Dosa House,North Indian,1,332.77,9.75,30,Wallet,Delivered,3.4,353.02
ORD02446,2025-05-20,CUST0102,Hyderabad,Biryani Point,Chinese,1,226.85,11.17,50,UPI,Delivered,4.1,265.68
ORD02552,2025-05-20,CUST0466,Chennai,Spice Hub,South Indian,1,163.71,14.62,60,UPI,Delivered,4.0,209.09
ORD00743,2025-05-20,CUST0532,Mumbai,Mumbai Masala,Desserts,1,137.77,7.9,20,UPI,Delivered,4.4,149.87
ORD01761,2025-05-20,CUST0289,Mumbai,Tandoor Tales,Burgers,1,251.38,15.32,20,Cash,Delivered,4.8,256.06
ORD01805,2025-05-21,CUST0525,Kolkata,Bengal Feast,Pizza,1,436.73,69.72,40,Debit Card,Delivered,4.4,407.01
ORD02651,2025-05-21,CUST0400,Bengaluru,South Spice,North Indian,3,359.1,88.36,20,UPI,Delivered,4.2,1008.94
ORD00490,2025-05-21,CUST0513,Kochi,Coconut Cafe,Biryani,2,225.98,21.57,30,UPI,Delivered,3.6,460.39
ORD00835,2025-05-21,CUST0457,Kolkata,Biryani Corner,Biryani,3,164.35,62.86,40,UPI,Delivered,4.7,470.19
ORD00958,2025-05-21,CUST0337,Pune,Cafe Central,Pizza,1,255.67,14.45,20,,Delivered,4.1,261.22
ORD02900,2025-05-21,CUST0701,Hyderabad,Hyderabad House,Biryani,1,278.95,48.54,30,Credit Card,Delivered,3.6,260.41
ORD01850,2025-05-21,CUST0676,Hyderabad,Nawab Kitchen,Chinese,2,224.42,42.49,50,Credit Card,Returned,3.8,456.35
ORD01266,2025-05-21,CUST0313,Mumbai,Bombay Bites,Biryani,1,245.51,17.38,20,UPI,Delivered,4.3,248.13
ORD02705,2025-05-21,CUST0672,Kolkata,Bengal Feast,Biryani,3,276.98,65.06,40,Debit Card,Delivered,3.4,805.88
ORD01538,2025-05-21,CUST0613,Bengaluru,Tech Tadka,Desserts,2,189.86,73.01,30,Credit Card,Delivered,4.4,336.71
ORD01452,2025-05-21,CUST0153,Chennai,Dosa House,Desserts,3,175.95,68.78,40,Debit Card,Returned,4.0,499.07
ORD01231,2025-05-21,CUST0616,Kochi,Kerala Kitchen,Pizza,2,446.6,91.18,30,,Delivered,4.8,832.02
ORD02852,2025-05-21,CUST0686,Delhi,Delhi Zaika,Chinese,1,268.03,1.56,30,UPI,Returned,5.0,296.47
ORD02160,2025-05-22,CUST0556,Pune,Pune Pantry,Burgers,2,145.34,26.68,30,Cash,Returned,4.2,294.0
ORD00395,2025-05-22,CUST0161,Kochi,Kerala Kitchen,Chinese,1,311.65,0.36,30,Credit Card,Delivered,3.6,341.29
ORD00340,2025-05-22,CUST0135,Delhi,Capital Bites,Chinese,2,232.69,32.68,40,Debit Card,Delivered,3.2,472.7
ORD00484,2025-05-22,CUST0791,Chennai,Dosa House,Pizza,1,196.18,34.46,30,UPI,Delivered,3.9,191.72
ORD00356,2025-05-22,CUST0438,Hyderabad,Biryani Point,South Indian,1,243.95,47.89,20,Debit Card,Delivered,3.7,216.06
ORD02524,2025-05-22,CUST0084,Pune,Marathi Meals,Chinese,2,232.39,44.75,20,Debit Card,Delivered,4.8,440.03
ORD00125,2025-05-22,CUST0231,Pune,Marathi Meals,Chinese,3,283.9,99.67,60,UPI,Delivered,3.8,812.03
ORD02568,2025-05-23,CUST0594,Bengaluru,South Spice,Biryani,1,339.02,60.35,20,UPI,Delivered,3.3,298.67
ORD02082,2025-05-23,CUST0335,Chennai,Spice Hub,South Indian,1,219.84,16.81,40,Credit Card,Delivered,4.1,243.03
ORD00190,2025-05-23,CUST0640,Bengaluru,South Spice,Biryani,1,303.86,21.73,40,UPI,Delivered,3.4,322.13
ORD02661,2025-05-23,CUST0380,Kolkata,East Spice,Chinese,3,242.15,94.36,40,UPI,Delivered,4.7,672.09
ORD02426,2025-05-23,CUST0509,Hyderabad,Deccan Delights,Desserts,1,156.73,10.94,30,Wallet,Delivered,3.9,175.79
ORD02154,2025-05-23,CUST0687,Hyderabad,Hyderabad House,Burgers,1,85.96,5.6,30,UPI,Delivered,5.0,110.36
ORD00333,2025-05-23,CUST0681,Hyderabad,Nawab Kitchen,Biryani,1,337.25,1.5,50,UPI,Delivered,4.2,385.75
ORD00564,2025-05-23,CUST0043,Mumbai,Coastal Kitchen,North Indian,1,309.61,26.13,50,UPI,Delivered,4.3,333.48
ORD00122,2025-05-23,CUST0379,Bengaluru,South Spice,Burgers,1,256.99,37.48,20,UPI,Delivered,3.9,239.51
ORD01127,2025-05-23,CUST0320,Pune,Deccan Kitchen,Biryani,1,174.18,22.12,20,UPI,Delivered,3.5,172.06
ORD02986,2025-05-24,CUST0336,Kochi,Coconut Cafe,Healthy Food,2,415.66,152.28,30,Debit Card,Delivered,4.7,709.04
ORD02195,2025-05-24,CUST0039,Mumbai,Tandoor Tales,Biryani,4,216.79,46.18,30,UPI,Delivered,4.4,850.98
ORD02833,2025-05-24,CUST0288,Pune,Marathi Meals,Chinese,2,267.37,30.56,30,UPI,Delivered,4.3,534.18
ORD02951,2025-05-24,CUST0377,Delhi,Punjabi Rasoi,South Indian,2,116.84,32.5,30,UPI,Delivered,3.8,231.18
ORD00170,2025-05-24,CUST0541,Chennai,Urban Tiffin,Burgers,2,227.68,86.54,40,UPI,Delivered,4.4,408.82
ORD00870,2025-05-24,CUST0075,Chennai,Chennai Bites,South Indian,2,149.26,18.62,20,Debit Card,Delivered,3.0,299.9
ORD01886,2025-05-24,CUST0440,Bengaluru,Bengaluru Bowl,Biryani,1,455.48,1.01,30,Debit Card,Delivered,4.7,484.47
ORD02697,2025-05-25,CUST0013,Bengaluru,Bengaluru Bowl,Biryani,1,345.49,15.03,40,Credit Card,Delivered,4.1,370.46
ORD00867,2025-05-25,CUST0207,Pune,Deccan Kitchen,Burgers,2,225.77,72.64,30,UPI,Delivered,3.8,408.9
ORD01639,2025-05-25,CUST0377,Delhi,Punjabi Rasoi,Pizza,3,272.22,30.4,40,UPI,Delivered,2.9,826.26
ORD02652,2025-05-25,CUST0764,Mumbai,Coastal Kitchen,Biryani,2,301.63,32.49,40,Credit Card,Delivered,3.1,610.77
ORD02286,2025-05-25,CUST0305,Chennai,Chennai Bites,Healthy Food,1,379.51,42.52,30,Debit Card,Delivered,3.5,366.99
ORD00731,2025-05-25,CUST0685,Chennai,Spice Hub,Healthy Food,1,275.49,20.48,20,UPI,Delivered,4.0,275.01
ORD00016,2025-05-26,CUST0100,Kolkata,Biryani Corner,South Indian,3,211.25,14.55,40,UPI,Delivered,3.9,659.2
ORD02015,2025-05-26,CUST0383,Pune,Pune Pantry,Chinese,2,337.3,42.94,50,Debit Card,Delivered,4.4,681.66
ORD00552,2025-05-26,CUST0664,Delhi,Capital Bites,North Indian,1,311.56,7.26,20,Debit Card,Delivered,3.7,324.3
ORD02738,2025-05-26,CUST0120,Pune,Marathi Meals,Healthy Food,1,329.78,56.34,40,UPI,Delivered,4.4,313.44
ORD02754,2025-05-26,CUST0776,Chennai,Dosa House,Biryani,4,284.26,20.68,30,UPI,Delivered,5.0,1146.36
ORD02681,2025-05-26,CUST0598,Kochi,Malabar Bites,Pizza,4,387.31,39.96,20,UPI,Delivered,3.8,1529.28
ORD00996,2025-05-26,CUST0714,Delhi,Delhi Zaika,Biryani,2,292.14,113.02,50,UPI,Cancelled,4.5,521.26
ORD02894,2025-05-26,CUST0088,Hyderabad,Deccan Delights,Desserts,3,108.45,38.03,50,Credit Card,Delivered,3.1,337.32
ORD01910,2025-05-26,CUST0060,Mumbai,Coastal Kitchen,Chinese,1,292.22,16.36,40,UPI,Delivered,3.5,315.86
ORD00606,2025-05-26,CUST0736,Bengaluru,Bengaluru Bowl,Desserts,1,191.53,19.95,20,Wallet,Delivered,4.4,191.58
ORD01903,2025-05-27,CUST0524,Mumbai,Mumbai Masala,Biryani,1,215.57,4.14,50,UPI,Delivered,3.3,261.43
ORD00557,2025-05-27,CUST0691,Kolkata,Biryani Corner,Desserts,1,177.52,1.41,60,UPI,Delivered,3.8,236.11
ORD00754,2025-05-27,CUST0566,Bengaluru,Bengaluru Bowl,Biryani,1,392.54,36.76,50,UPI,Delivered,5.0,405.78
ORD00523,2025-05-27,CUST0341,Pune,Marathi Meals,Desserts,4,203.64,54.47,50,Debit Card,Delivered,3.8,810.09
ORD01837,2025-05-27,CUST0524,Mumbai,Bombay Bites,North Indian,1,218.15,39.79,50,UPI,Delivered,3.7,228.36
ORD00790,2025-05-27,CUST0390,Kochi,Coconut Cafe,Biryani,1,254.13,26.38,50,UPI,Cancelled,5.0,277.75
ORD00443,2025-05-27,CUST0698,Mumbai,Tandoor Tales,North Indian,1,197.03,15.31,20,UPI,Delivered,4.6,201.72
ORD02485,2025-05-27,CUST0354,Mumbai,Mumbai Masala,Pizza,2,318.66,96.1,50,UPI,Delivered,4.8,591.22
ORD00734,2025-05-27,CUST0149,Chennai,Spice Hub,Burgers,4,262.98,16.46,50,Wallet,Returned,4.1,1085.46
ORD02934,2025-05-27,CUST0731,Kochi,Coconut Cafe,Burgers,1,158.28,23.65,20,Wallet,Delivered,4.7,154.63
ORD00361,2025-05-27,CUST0277,Mumbai,Coastal Kitchen,Burgers,3,204.2,77.66,50,Credit Card,Delivered,4.3,584.94
